number,E,index,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,displ_Bi,displ_Fe,displ_O,norm,min_d
2721,-9999.0,POSCAR36696,0.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.0,1.02,0.0,-0.32,0.0,0.0,0.24,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.121,0.564,1.509,1.884
2722,-9999.0,POSCAR36698,0.0,0.0,0.0,0.0,0.0,0.15,0.0,-0.22,0.0,0.29,0.0,-0.93,0.0,0.0,0.0,0.0,0.0,0.0,-0.85,0.0,0.0,0.594,0.104,0.777,1.32,1.855
2723,-9999.0,POSCAR36710,0.0,0.48,0.0,0.0,-0.57,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,-0.6,0.692,0.05,0.452,1.026,1.839
2724,-9999.0,POSCAR36712,0.0,-0.63,0.0,0.0,0.0,0.0,0.0,-0.23,0.0,0.0,0.0,0.0,0.0,-0.29,0.0,0.0,-0.26,0.0,0.0,0.32,0.0,0.61,0.086,0.45,0.839,1.823
2725,-9999.0,POSCAR36730,0.0,-0.54,0.0,0.0,1.14,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,-0.94,-0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.988,0.04,0.626,1.69,1.848
2726,-9999.0,POSCAR36733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.35,-0.8,0.0,0.48,0.0,0.0,-0.06,0.0,0.0,0.0,0.033,0.011,0.776,1.051,1.944
2727,-9999.0,POSCAR36755,0.0,0.0,0.0,0.0,0.24,-0.15,0.0,0.0,0.0,0.39,0.0,0.0,0.0,-1.09,0.0,0.0,0.0,0.0,-0.38,0.0,0.0,0.372,0.057,0.758,1.251,1.862
2728,-9999.0,POSCAR36763,0.0,0.0,0.0,0.0,0.49,-0.72,0.64,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.0,0.0,0.547,0.118,0.391,1.107,1.838
2729,-9999.0,POSCAR36776,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31,1.01,0.0,0.0,0.0,0.0,-0.81,0.0,-0.27,0.0,0.0,0.0,0.317,0.048,0.864,1.378,1.901
2730,-9999.0,POSCAR36784,0.0,0.0,0.4,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.46,-0.9,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.457,0.112,0.638,1.182,1.851
2731,-9999.0,POSCAR36823,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.9,-0.45,0.0,-0.69,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.208,0.005,0.816,1.426,1.829
2732,-9999.0,POSCAR36849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,-0.72,0.0,0.0,0.0,0.0,1.07,-0.15,0.0,0.0,0.0,-0.36,0.321,0.019,0.958,1.35,1.885
2733,-9999.0,POSCAR36850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.38,-0.41,-0.21,0.0,0.0,0.0,0.0,0.24,0.985,0.157,0.775,1.266,1.802
2734,-9999.0,POSCAR36852,-0.66,0.22,0.0,0.0,0.0,0.0,0.36,-0.16,0.0,0.0,0.0,-0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0.071,0.572,1.05,1.887
2735,-9999.0,POSCAR36893,0.0,0.0,0.3,-0.78,0.34,-0.92,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511,0.1,0.386,1.694,1.881
2736,-9999.0,POSCAR36897,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,-0.59,0.0,-0.63,0.0,-1.13,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.008,0.085,0.633,1.628,1.807
2737,-9999.0,POSCAR36931,0.0,0.0,0.0,0.0,0.0,-0.42,0.6,-0.24,0.0,0.0,0.0,-0.84,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.101,0.79,1.612,1.943
2738,-9999.0,POSCAR36936,0.0,-0.64,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,-0.74,-0.4,-0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.511,1.559,1.856
2739,-9999.0,POSCAR36972,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.79,0.13,0.95,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.0,0.775,1.6,1.834
2740,-9999.0,POSCAR36973,0.0,0.0,0.0,0.0,0.0,0.0,-0.76,0.0,0.94,0.0,1.01,0.51,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.08,0.653,1.721,1.884
2741,-9999.0,POSCAR37001,0.0,-0.27,0.0,0.0,0.0,0.31,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.308,0.06,0.412,0.726,1.901
2742,-9999.0,POSCAR37012,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,0.0,0.0,0.0,0.0,0.54,0.0,-0.6,0.0,0.0,0.0,0.33,0.28,0.0,0.0,0.54,0.108,0.528,1.034,1.82
2743,-9999.0,POSCAR37019,0.0,0.0,0.0,0.0,-0.19,0.0,0.0,0.0,0.0,0.0,0.62,0.69,0.0,0.0,0.0,0.46,0.0,0.0,0.54,0.0,0.0,0.422,0.068,0.957,1.183,1.855
2744,-9999.0,POSCAR37022,0.0,0.14,0.0,0.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.52,0.0,0.0,0.608,0.067,0.836,1.294,1.822
2745,-9999.0,POSCAR37032,0.18,0.0,0.0,0.0,-0.27,0.0,0.0,0.0,-0.06,-0.82,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.009,0.657,1.38,1.882
2746,-9999.0,POSCAR37041,0.0,0.0,0.0,0.0,-0.35,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.37,0.587,0.064,0.67,0.945,1.837
2747,-9999.0,POSCAR37047,0.0,0.92,0.0,0.0,-0.55,0.44,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,-0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798,0.087,0.617,1.408,1.814
2748,-9999.0,POSCAR37053,0.0,0.0,0.0,-0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.72,-1.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.41,0.0,0.666,0.11,0.555,1.668,1.814
2749,-9999.0,POSCAR37068,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.0,0.0,0.0,-0.3,0.0,0.0,0.32,-0.32,0.415,0.089,0.542,0.662,1.842
2750,-9999.0,POSCAR37083,0.0,0.0,0.0,0.46,0.0,0.0,0.6,-0.37,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0.444,0.11,0.364,0.934,1.902
2751,-9999.0,POSCAR37087,-0.66,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,-0.14,0.28,0.0,0.0,0.474,0.042,0.425,0.804,1.859
2752,-9999.0,POSCAR37104,0.0,0.0,0.0,0.55,0.0,0.0,-0.42,0.39,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.482,0.094,0.754,1.434,1.929
2753,-9999.0,POSCAR37107,0.06,0.0,0.0,-0.56,0.0,0.0,0.59,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.539,0.102,0.36,0.998,1.884
2754,-9999.0,POSCAR37110,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,-0.11,-0.45,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.406,0.03,0.649,1.1,1.809
2755,-9999.0,POSCAR37126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.76,0.0,-0.19,0.0,-0.48,0.0,-0.86,0.0,0.0,0.642,0.104,0.6,1.398,1.916
2756,-9999.0,POSCAR37145,0.0,0.0,0.0,-0.08,0.0,1.09,-0.36,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.277,0.131,0.286,1.375,1.907
2757,-9999.0,POSCAR37154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.0,0.59,0.0,0.0,0.4,0.45,0.37,0.0,0.0,0.0,0.0,0.199,0.003,0.692,0.949,1.934
2758,-9999.0,POSCAR37155,0.0,0.0,-0.26,0.0,0.0,0.0,-0.59,0.22,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379,0.118,0.379,1.444,1.879
2759,-9999.0,POSCAR37156,0.0,0.0,0.0,0.0,0.08,0.55,0.0,-0.29,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,-0.58,0.382,0.124,0.758,1.219,1.893
2760,-9999.0,POSCAR37170,0.84,0.0,0.0,0.28,-0.68,0.0,0.0,0.0,0.0,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.665,0.051,0.446,1.271,1.86
2761,-9999.0,POSCAR37178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,0.16,0.77,0.0,0.0,-0.13,0.0,0.0,0.0,0.0,-0.22,0.091,0.012,0.623,0.937,1.942
2762,-9999.0,POSCAR37181,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,-0.06,0.32,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.774,1.351,1.884
2763,-9999.0,POSCAR37188,0.0,0.0,0.0,0.0,0.0,-0.68,-0.58,1.17,0.28,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.134,0.591,1.574,1.896
2764,-9999.0,POSCAR37189,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.54,0.22,0.39,0.0,0.0,0.42,0.0,0.372,0.113,0.562,0.822,1.862
2765,-9999.0,POSCAR37191,0.0,0.0,0.0,0.0,-0.63,0.0,0.0,0.0,-1.01,-0.25,0.0,0.0,0.0,-0.65,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.124,0.146,0.732,1.387,1.813
2766,-9999.0,POSCAR37201,0.44,0.0,0.0,0.21,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.503,0.034,0.719,1.14,1.888
2767,-9999.0,POSCAR37206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,-0.25,0.0,-0.94,-0.06,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.038,0.751,1.233,1.913
2768,-9999.0,POSCAR37220,0.0,0.0,0.0,0.0,0.0,-0.88,0.24,0.0,0.0,0.89,0.0,0.07,0.0,0.0,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.642,0.164,0.986,1.461,1.824
2769,-9999.0,POSCAR37237,0.0,-0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.16,-0.39,0.0,0.13,0.0,0.435,0.069,0.931,1.198,1.811
2770,-9999.0,POSCAR37241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.33,-0.93,0.2,-0.13,0.0,0.0,0.0,0.0,0.0,0.183,0.03,0.683,1.037,1.935
2771,-9999.0,POSCAR37243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.49,0.0,0.34,0.0,-0.91,0.0,0.56,0.0,0.0,0.0,0.0,0.273,0.0,0.695,1.24,1.937
2772,-9999.0,POSCAR37246,0.0,0.0,-0.07,0.0,0.0,0.14,-0.46,0.0,0.0,0.57,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.084,0.54,1.074,1.92
2773,-9999.0,POSCAR37252,0.0,0.0,0.0,0.0,-0.42,-0.39,-0.74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.0,0.0,0.0,0.0,0.413,0.145,0.451,1.374,1.884
2774,-9999.0,POSCAR37261,-0.19,0.0,0.0,0.15,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.625,0.136,0.776,1.314,1.807
2775,-9999.0,POSCAR37274,0.0,0.0,0.0,0.0,-0.17,-0.07,0.0,0.0,0.0,0.0,0.0,0.75,-0.36,0.0,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.016,0.624,0.964,1.935
2776,-9999.0,POSCAR37289,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.31,-0.35,-0.46,-0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.04,0.528,1.104,1.928
2777,-9999.0,POSCAR37305,0.0,0.1,0.34,0.0,0.0,0.0,0.0,0.0,0.0,-0.57,0.0,0.0,-0.77,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.0,0.785,1.124,1.893
2778,-9999.0,POSCAR37349,-0.21,0.0,-0.28,0.0,0.0,0.0,0.0,-0.67,0.71,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502,0.076,0.379,1.06,1.857
2779,-9999.0,POSCAR37358,0.0,0.0,-0.13,0.59,-0.8,0.0,0.0,0.0,-0.39,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623,0.056,0.374,1.094,1.847
2780,-9999.0,POSCAR37380,0.33,0.0,0.0,0.0,-0.06,0.0,-0.45,0.0,0.0,-0.91,0.0,0.0,0.0,-0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478,0.101,0.816,1.202,1.871
2781,-9999.0,POSCAR37381,0.0,0.0,0.0,0.0,-0.88,0.0,0.54,0.0,0.0,0.0,-0.14,0.0,-0.34,0.0,-0.97,0.0,0.0,0.0,0.0,0.0,0.0,1.029,0.121,0.777,1.464,1.893
2782,-9999.0,POSCAR37395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,0.67,0.1,0.0,0.0,-1.12,0.0,0.0,-0.29,0.0,0.0,0.0,0.158,0.051,1.073,1.393,1.847
2783,-9999.0,POSCAR37406,0.0,0.0,0.0,0.0,-0.31,0.0,0.0,0.0,0.0,-0.36,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,-0.77,0.0,0.395,0.207,0.554,1.182,1.883
2784,-9999.0,POSCAR37419,-0.34,0.0,0.57,0.0,0.0,-0.42,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.383,0.094,0.887,1.404,1.83
2785,-9999.0,POSCAR37439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,-0.75,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.15,0.0,0.32,0.0,0.364,0.098,0.668,0.919,1.875
2786,-9999.0,POSCAR37461,-0.53,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,-0.23,-0.35,0.0,0.0,0.0,0.0,0.35,0.002,0.469,1.021,1.811
2787,-9999.0,POSCAR37473,0.0,-0.82,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,-0.57,-0.12,0.0,0.0,0.0,0.0,0.54,0.004,0.648,1.07,1.824
2788,-9999.0,POSCAR37491,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.74,0.0,0.0,0.51,0.0,-0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.501,0.087,0.902,1.291,1.847
2789,-9999.0,POSCAR37496,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.3,0.0,0.0,-0.96,-0.12,0.0,0.0,0.0,0.0,0.0,0.354,0.001,0.769,1.225,1.872
2790,-9999.0,POSCAR37510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,1.13,0.81,0.45,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.249,0.0,0.612,1.579,1.949
2791,-9999.0,POSCAR37536,0.0,0.0,-0.26,0.0,1.02,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.753,0.011,0.414,1.157,1.9
2792,-9999.0,POSCAR37547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,0.0,0.0,0.0,0.0,0.74,-0.13,0.28,0.0,0.0,0.0,0.72,0.371,0.037,1.021,1.146,1.832
2793,-9999.0,POSCAR37560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.95,0.0,0.47,0.0,0.0,-0.08,0.0,0.0,0.49,0.0,-0.39,0.448,0.062,0.859,1.234,1.836
2794,-9999.0,POSCAR37568,0.0,0.0,0.0,0.0,-0.52,0.0,0.0,0.0,0.0,0.0,-0.33,0.74,0.0,0.0,0.0,0.0,0.0,0.0,-0.56,0.41,0.0,0.463,0.128,0.478,1.187,1.877
2795,-9999.0,POSCAR37573,0.0,-0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.73,0.81,0.0,0.18,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.444,0.093,0.552,1.292,1.822
2796,-9999.0,POSCAR37576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.27,-0.49,-0.26,0.0,0.0,0.0,0.0,-0.59,0.0,0.447,0.158,0.583,1.212,1.876
2797,-9999.0,POSCAR37578,0.0,-0.16,0.0,0.0,0.0,0.0,0.42,0.0,-0.45,0.0,0.0,-0.93,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.051,0.82,1.442,1.861
2798,-9999.0,POSCAR37589,0.0,0.0,0.0,0.0,0.0,-0.43,0.57,0.0,0.41,-0.12,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.646,0.137,0.411,0.847,1.861
2799,-9999.0,POSCAR37593,0.0,0.0,0.0,0.0,0.52,0.75,0.0,-0.9,0.0,-0.32,-0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.081,0.464,1.402,1.902
2800,-9999.0,POSCAR37598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.46,0.0,-0.3,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.19,0.355,0.1,0.474,0.817,1.844
2801,-9999.0,POSCAR37603,0.0,0.0,0.0,0.0,0.0,-0.26,1.01,-0.76,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,-0.31,0.0,0.0,0.0,0.759,0.172,0.515,1.336,1.822
2802,-9999.0,POSCAR37623,0.0,0.0,0.0,0.15,0.0,0.0,0.22,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,-0.81,0.0,0.689,0.264,0.394,1.255,1.851
2803,-9999.0,POSCAR37633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.59,0.0,-0.78,-0.59,0.0,-0.69,-0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.085,1.102,1.644,1.887
2804,-9999.0,POSCAR37663,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,0.26,0.0,0.09,0.0,-1.05,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.268,0.065,0.693,1.169,1.917
2805,-9999.0,POSCAR37678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.72,0.0,-0.3,0.0,0.0,-0.75,0.0,-0.27,0.0,0.0,0.0,0.0,0.0,0.6,0.093,0.706,1.121,1.883
2806,-9999.0,POSCAR37681,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,-1.06,0.0,-0.43,0.0,0.0,-0.21,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.552,0.051,0.557,1.268,1.842
2807,-9999.0,POSCAR37698,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.92,0.0,0.0,0.49,-1.0,-0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.259,0.0,1.049,1.817,1.868
2808,-9999.0,POSCAR37708,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,-0.67,-0.97,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.598,0.0,0.637,1.639,1.937
2809,-9999.0,POSCAR37714,0.0,0.0,0.0,-0.42,0.15,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.37,0.0,0.0,0.422,0.045,0.459,0.768,1.922
2810,-9999.0,POSCAR37717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.32,0.0,-0.15,0.0,0.0,-0.92,0.7,0.0,0.0,0.0,0.0,0.382,0.006,0.858,1.489,1.866
2811,-9999.0,POSCAR37743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,-0.83,0.0,-0.43,1.14,-1.05,0.0,0.64,0.321,0.871,1.92,1.848
2812,-9999.0,POSCAR37760,0.0,0.0,-0.12,0.0,0.86,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-0.52,0.0,0.0,0.0,0.16,0.0,0.0,0.0,1.122,0.218,0.853,1.351,1.83
2813,-9999.0,POSCAR37766,0.0,0.0,-0.18,0.0,-0.82,0.0,0.0,0.0,0.0,0.76,0.22,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.577,0.0,1.083,1.482,1.804
2814,-9999.0,POSCAR37781,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,-0.2,0.0,0.53,0.431,0.114,0.563,1.119,1.884
2815,-9999.0,POSCAR37801,0.0,0.0,-0.62,0.0,-0.59,0.0,0.0,0.0,0.0,-0.51,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.658,0.032,0.607,1.108,1.821
2816,-9999.0,POSCAR37820,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,-0.33,0.0,0.0,0.0,0.24,-0.99,-1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.391,0.075,0.635,1.511,1.92
2817,-9999.0,POSCAR37843,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.0,0.0,-0.93,0.0,0.0,-0.9,-0.84,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.238,0.016,1.085,1.593,1.811
2818,-9999.0,POSCAR37853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,-0.92,-0.14,0.0,0.0,-0.53,0.0,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,0.592,0.097,0.475,1.18,1.865
2819,-9999.0,POSCAR37863,0.22,0.0,0.0,0.0,0.0,0.42,-1.04,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.689,0.167,0.441,1.172,1.864
2820,-9999.0,POSCAR37875,0.0,0.0,0.0,0.0,0.0,-0.25,0.24,0.0,0.0,0.0,0.41,0.0,0.0,-0.81,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,0.294,0.06,0.507,1.033,1.93
2821,-9999.0,POSCAR37894,0.0,0.0,0.0,0.0,-0.42,0.0,0.0,0.0,0.0,-0.07,-0.7,0.0,-0.4,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.0,0.542,1.253,1.938
2822,-9999.0,POSCAR37896,0.0,0.0,0.0,0.0,-0.91,0.0,1.04,0.0,0.0,0.57,0.0,0.0,0.0,0.0,-0.18,-0.29,0.0,0.0,0.0,0.0,0.0,1.526,0.233,0.766,1.533,1.839
2823,-9999.0,POSCAR37907,0.24,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,0.0,0.0,0.0,1.12,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.239,0.0,1.121,1.296,1.842
2824,-9999.0,POSCAR37916,0.0,0.0,0.0,0.0,-0.63,-0.11,0.0,0.0,0.23,0.0,0.0,0.0,0.0,-0.49,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.605,0.089,0.412,0.88,1.883
2825,-9999.0,POSCAR37921,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,-0.92,0.41,0.0,0.0,0.0,0.12,0.0,0.293,0.104,0.741,1.113,1.902
2826,-9999.0,POSCAR37948,0.0,0.0,0.0,0.0,0.0,-0.94,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,-1.09,0.46,0.0,0.0,0.0,0.0,0.24,0.641,0.189,0.959,1.626,1.872
2827,-9999.0,POSCAR37949,0.0,-0.61,0.0,0.0,0.96,0.23,0.0,0.0,0.0,-0.38,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905,0.052,0.575,1.234,1.847
2828,-9999.0,POSCAR37959,0.0,0.0,0.0,0.0,0.12,0.0,0.89,0.0,0.0,0.0,0.0,-0.37,-0.31,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.707,0.2,0.695,1.05,1.868
2829,-9999.0,POSCAR38005,0.0,0.0,-0.34,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.97,0.0,0.0,0.57,0.0,0.0,0.94,0.0,0.0,0.753,0.117,0.974,1.506,1.805
2830,-9999.0,POSCAR38023,0.0,0.0,0.0,0.4,0.0,0.0,-0.32,0.0,0.0,0.0,-0.49,0.29,0.0,-1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493,0.072,0.577,1.3,1.936
2831,-9999.0,POSCAR38044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-1.1,0.0,0.0,0.0,-0.65,0.0,0.0,0.0,0.0,0.0,0.16,-0.38,0.233,0.051,1.076,1.344,1.838
2832,-9999.0,POSCAR38103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.12,0.0,0.0,0.0,0.0,0.27,0.0,0.0,-1.06,-0.26,0.0,0.914,0.144,0.656,1.147,1.859
