number,E,index,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,displ_Bi,displ_Fe,displ_O,norm,min_d
1102,-9999.0,POSCAR163822,-0.8,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-0.51,1.2,0.0,-0.35,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.38,0.029,0.661,1.663,1.859
1103,-9999.0,POSCAR163893,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,-0.61,0.0,-0.8,0.18,-0.34,-0.9,-0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.618,0.088,0.646,1.612,1.896
1104,-9999.0,POSCAR163916,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,-0.06,-0.47,0.64,1.06,1.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.365,0.097,0.652,1.727,1.918
1105,-9999.0,POSCAR164495,0.0,0.0,0.0,0.0,0.0,0.39,1.1,-0.43,-0.14,-0.46,0.32,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826,0.268,0.754,1.404,1.857
1106,-9999.0,POSCAR164562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.29,0.0,-0.75,-1.07,0.0,0.0,-0.57,0.15,0.0,-0.48,0.439,0.102,0.642,1.551,1.847
1107,-9999.0,POSCAR164900,-0.53,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,-0.48,-0.79,0.2,0.0,0.0,0.35,0.0,0.0,0.564,0.086,0.514,1.291,1.806
1108,-9999.0,POSCAR164950,0.0,0.0,0.1,0.0,0.0,0.0,-0.42,0.0,0.41,-0.42,-1.03,0.93,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.341,0.055,0.629,1.671,1.936
1109,-9999.0,POSCAR165064,-0.28,-0.29,-0.11,0.0,0.0,0.0,0.0,0.0,-0.27,0.0,0.0,-1.01,-0.79,-0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466,0.039,0.864,1.666,1.866
1110,-9999.0,POSCAR165112,0.0,0.0,0.0,0.38,0.0,-0.55,0.0,0.51,0.0,0.0,-0.65,0.0,-1.2,0.75,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.286,0.074,0.722,1.789,1.919
1111,-9999.0,POSCAR165308,0.0,0.23,0.0,-0.37,0.0,0.0,0.0,0.83,-0.56,0.0,-0.42,0.24,0.0,0.0,-0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.677,0.085,0.57,1.374,1.859
1112,-9999.0,POSCAR165361,0.0,-0.68,0.0,-0.56,0.57,0.0,0.0,-0.37,0.52,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.704,0.095,0.49,1.428,1.81
1113,-9999.0,POSCAR165364,0.0,0.0,0.0,0.0,0.0,0.89,0.0,-0.7,0.0,0.0,-0.39,1.16,0.0,0.0,-0.23,0.0,-0.42,0.0,0.0,-0.47,0.0,0.474,0.155,0.794,1.797,1.891
1114,-9999.0,POSCAR165519,0.0,-0.22,-0.22,0.13,0.0,0.89,0.0,-0.85,0.0,0.0,0.0,0.0,-1.16,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.118,0.83,1.78,1.816
1115,-9999.0,POSCAR165558,0.0,-0.23,-0.36,0.0,0.0,-0.31,0.0,0.39,0.0,0.31,-0.93,0.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.032,0.511,1.297,1.851
1116,-9999.0,POSCAR165672,0.0,0.0,0.0,-0.79,0.62,0.0,-0.9,0.0,0.87,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.39,0.0,-0.38,0.0,0.0,0.565,0.127,0.96,2.037,1.818
1117,-9999.0,POSCAR165729,0.0,0.54,0.0,0.0,-0.83,1.18,0.0,-0.98,0.0,0.75,0.0,0.0,0.0,-0.14,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.773,0.17,0.863,2.019,1.839
1118,-9999.0,POSCAR165994,0.0,-0.6,0.0,0.0,0.57,0.3,0.0,0.0,0.0,0.98,-0.13,0.0,0.41,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.661,0.067,1.173,1.576,1.848
1119,-9999.0,POSCAR166378,0.0,0.0,0.0,0.1,0.35,0.0,0.0,0.0,-0.23,0.6,0.0,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.84,-0.63,0.0,0.67,0.235,0.731,1.421,1.904
1120,-9999.0,POSCAR166638,0.0,0.0,0.0,0.0,0.07,0.47,0.0,-0.66,0.0,0.79,0.0,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.41,-0.63,0.0,0.322,0.192,0.825,1.471,1.88
1121,-9999.0,POSCAR166790,0.0,0.0,0.0,0.0,-0.47,0.8,-0.34,-0.87,-0.45,-0.59,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918,0.11,0.776,1.524,1.817
1122,-9999.0,POSCAR166914,0.0,-0.17,0.0,-0.24,-0.24,0.0,0.0,0.0,-0.21,-0.67,-0.84,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.03,0.642,1.661,1.9
1123,-9999.0,POSCAR166924,0.0,-0.84,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.92,0.52,-0.34,0.0,0.0,0.0,-0.21,0.0,0.0,-0.07,0.0,0.311,0.019,0.468,1.524,1.824
1124,-9999.0,POSCAR167053,0.0,0.0,0.63,0.0,-0.48,-0.89,0.0,0.98,0.0,0.0,0.53,0.18,0.0,0.0,0.0,-0.39,0.0,0.0,0.0,0.0,0.0,0.634,0.105,0.82,1.687,1.815
1125,-9999.0,POSCAR167129,0.35,-0.49,0.0,0.0,0.0,0.0,-0.84,0.53,0.44,-1.17,0.0,0.0,0.0,0.0,0.0,-0.33,0.0,0.0,0.0,0.0,0.0,0.444,0.116,1.062,1.738,1.884
1126,-9999.0,POSCAR167157,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.89,0.17,0.0,0.0,-0.94,-0.66,0.0,-0.25,-0.13,0.0,0.0,0.0,0.378,0.023,1.025,1.556,1.879
1127,-9999.0,POSCAR167344,0.66,-0.98,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.55,0.0,0.0,-0.12,0.0,0.0,-0.31,0.409,0.055,0.811,1.689,1.84
1128,-9999.0,POSCAR167389,0.0,0.0,0.21,0.0,0.0,-0.52,0.0,0.43,0.0,-1.04,0.0,0.0,-0.39,0.0,0.0,0.23,0.0,0.0,0.0,0.32,0.0,0.292,0.097,0.807,1.374,1.857
1129,-9999.0,POSCAR167430,0.0,0.41,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,-0.42,0.0,-0.24,-0.77,-1.04,-0.16,0.0,0.0,0.0,0.0,0.0,0.525,0.108,0.601,1.527,1.866
1130,-9999.0,POSCAR167575,0.0,0.88,-0.45,0.0,-0.4,1.18,0.0,-0.95,0.0,0.75,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515,0.173,0.914,2.026,1.842
1131,-9999.0,POSCAR167759,0.0,0.0,0.0,0.0,0.26,0.49,0.0,0.0,0.0,0.0,-0.15,-0.73,-0.54,0.0,0.0,-0.38,0.0,0.0,-0.72,0.0,0.0,0.691,0.142,0.639,1.348,1.869
1132,-9999.0,POSCAR167998,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,-0.12,0.0,-0.82,-0.63,0.83,0.0,0.0,0.0,0.0,0.0,-0.34,0.33,0.523,0.094,0.755,1.502,1.831
1133,-9999.0,POSCAR168249,0.0,0.0,0.0,-0.84,1.08,0.0,0.0,0.05,0.0,0.0,0.97,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.21,-0.87,0.0,0.757,0.234,0.696,1.928,1.867
1134,-9999.0,POSCAR168353,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.7,-0.82,0.0,0.34,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,-0.22,0.18,0.0,0.6,0.09,0.613,1.392,1.822
1135,-9999.0,POSCAR168359,-0.72,0.0,0.0,0.0,0.0,-0.84,0.27,0.4,0.0,0.0,0.0,0.0,0.0,-0.22,-0.59,0.0,0.0,0.0,0.0,-0.45,0.0,0.553,0.154,0.649,1.434,1.801
1136,-9999.0,POSCAR168404,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.62,-0.9,0.0,0.0,0.0,-0.3,0.0,0.0,-0.51,0.98,-0.14,0.497,0.273,0.72,1.596,1.801
1137,-9999.0,POSCAR168558,-0.53,0.45,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,0.78,0.16,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.588,0.001,0.563,1.349,1.886
1138,-9999.0,POSCAR168588,0.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,0.47,1.18,0.0,0.73,0.72,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.572,0.053,0.874,1.803,1.804
1139,-9999.0,POSCAR168616,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.12,0.0,0.0,0.96,0.0,0.48,0.79,0.0,0.0,0.0,0.0,0.93,-0.22,0.0,0.65,0.155,0.599,1.66,1.813
1140,-9999.0,POSCAR168732,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,1.16,-0.62,-0.33,0.78,-1.19,0.0,0.0,0.0,-0.23,0.0,0.0,0.0,0.0,0.0,0.741,0.119,0.826,1.981,1.839
1141,-9999.0,POSCAR168982,0.0,-0.21,0.0,0.34,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.75,0.98,-1.11,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.049,0.762,1.798,1.917
1142,-9999.0,POSCAR169080,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,-0.39,0.0,0.0,-0.61,0.13,0.54,-0.63,-0.2,0.0,0.0,0.0,0.0,0.0,0.166,0.083,0.875,1.249,1.883
1143,-9999.0,POSCAR169145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,-0.25,-0.99,1.19,0.0,0.0,-0.34,0.0,-0.16,0.0,0.0,0.0,-0.49,0.461,0.065,0.634,1.708,1.893
1144,-9999.0,POSCAR169203,0.0,0.0,-0.18,0.0,0.0,0.0,0.08,0.0,-0.57,0.81,0.0,0.66,1.04,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418,0.064,1.102,1.664,1.878
1145,-9999.0,POSCAR169484,0.65,-0.8,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,-0.45,-0.4,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.439,0.028,1.036,1.428,1.826
1146,-9999.0,POSCAR169507,0.0,0.0,0.0,-0.39,0.0,0.0,0.19,0.0,0.0,0.35,-0.85,0.0,-0.73,0.0,0.0,0.0,0.0,-0.23,-0.56,0.0,0.0,0.565,0.079,0.391,1.39,1.892
1147,-9999.0,POSCAR169608,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.7,0.0,-0.4,0.42,0.0,0.58,0.58,0.0,0.0,-0.44,0.0,0.0,0.0,0.549,0.104,0.529,1.331,1.812
1148,-9999.0,POSCAR170337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.58,0.0,-0.17,0.42,0.11,0.0,0.88,-0.64,0.0,0.497,0.238,0.602,1.704,1.893
1149,-9999.0,POSCAR170371,0.0,0.0,0.0,0.0,0.0,0.37,1.07,0.0,-1.16,0.0,-0.73,0.0,-0.71,0.0,0.0,0.0,0.25,0.0,0.0,0.11,0.0,0.42,0.215,0.677,1.934,1.878
1150,-9999.0,POSCAR170556,0.0,0.0,0.09,-0.22,0.0,0.0,1.0,0.0,-0.88,0.0,0.0,0.0,0.0,0.0,-0.61,0.0,0.0,0.27,0.0,0.0,0.67,0.532,0.176,0.856,1.651,1.817
1151,-9999.0,POSCAR170655,0.0,0.0,-0.12,0.0,0.0,-0.33,-0.56,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.1,0.0,-0.49,-0.31,0.0,0.0,0.0,0.584,0.21,0.943,1.436,1.832
1152,-9999.0,POSCAR170687,0.0,0.0,0.0,0.12,0.0,-0.58,-0.74,0.84,0.0,0.67,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.571,0.204,0.717,1.529,1.9
1153,-9999.0,POSCAR170798,0.0,0.71,0.0,0.0,0.0,0.0,0.98,0.0,-0.35,0.0,0.3,0.0,0.0,-0.08,0.87,0.0,0.0,0.0,0.0,-0.22,0.0,0.765,0.178,1.026,1.578,1.801
1154,-9999.0,POSCAR170974,-0.27,0.11,0.0,0.0,-0.6,0.61,-1.06,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.613,0.133,0.44,1.472,1.802
1155,-9999.0,POSCAR171060,0.0,0.0,0.0,0.0,0.0,0.0,0.96,-0.09,0.0,0.0,0.55,0.26,1.07,-0.46,-0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.791,0.209,0.723,1.803,1.875
1156,-9999.0,POSCAR171119,0.0,0.0,0.0,0.0,-0.42,0.0,0.11,0.0,0.0,0.0,-0.84,0.24,0.0,-0.61,0.0,0.0,0.0,0.0,0.0,0.39,-0.52,0.619,0.124,0.765,1.321,1.87
1157,-9999.0,POSCAR171259,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,-0.26,0.0,0.0,0.0,0.0,-0.6,0.0,0.13,0.0,1.02,-0.85,0.41,0.647,0.309,0.813,1.57,1.801
1158,-9999.0,POSCAR171267,0.0,0.29,0.0,0.0,0.0,-0.91,0.37,0.94,0.0,0.0,0.0,-0.32,0.0,0.53,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.437,0.08,0.655,1.527,1.83
1159,-9999.0,POSCAR171442,-0.63,0.0,0.0,0.0,0.0,-0.42,0.0,0.0,0.72,0.56,-0.77,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.603,0.077,0.731,1.431,1.818
1160,-9999.0,POSCAR171469,0.0,-0.44,0.0,0.0,-0.28,1.06,0.0,-1.17,0.0,-0.05,0.0,0.0,0.0,0.58,-0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.125,1.098,1.983,1.827
1161,-9999.0,POSCAR171704,0.0,-0.24,0.0,0.0,-0.13,0.32,0.0,0.0,0.0,1.0,0.0,0.94,0.44,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.439,0.072,0.927,1.599,1.903
1162,-9999.0,POSCAR171719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,-0.2,1.04,0.81,0.0,0.06,-0.68,-0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.02,0.906,1.785,1.949
1163,-9999.0,POSCAR172025,0.0,0.0,0.0,0.0,0.0,0.0,-0.78,0.27,0.0,0.0,0.0,0.26,0.39,0.22,1.13,0.0,0.0,0.32,0.0,0.0,0.0,0.61,0.158,0.801,1.526,1.858
1164,-9999.0,POSCAR172239,0.58,0.0,-0.63,0.0,0.0,0.24,0.66,0.0,-1.11,0.0,0.0,0.0,0.0,-0.44,0.0,0.0,0.0,-0.41,0.0,0.0,0.0,0.487,0.116,0.711,1.679,1.811
1165,-9999.0,POSCAR172563,0.0,0.0,0.0,0.0,0.0,-1.19,0.82,0.47,0.0,0.0,0.0,-0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.44,0.0,-0.3,0.655,0.166,0.595,1.684,1.879
1166,-9999.0,POSCAR172961,0.0,0.0,0.28,0.0,-0.09,0.64,0.37,-0.84,0.0,0.0,0.0,0.0,-0.56,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.135,0.766,1.547,1.89
1167,-9999.0,POSCAR172998,0.0,0.59,0.0,0.0,0.39,0.0,0.0,0.15,0.0,0.34,0.0,-0.5,-0.56,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.644,0.022,0.668,1.157,1.846
1168,-9999.0,POSCAR173016,-0.45,-0.58,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.33,1.17,0.0,1.14,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473,0.007,0.93,1.895,1.81
1169,-9999.0,POSCAR173101,0.27,0.0,0.45,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.52,-0.71,0.0,0.0,0.0,-0.37,0.0,0.0,0.0,-0.4,0.0,0.705,0.107,0.695,1.289,1.822
1170,-9999.0,POSCAR173112,0.0,0.0,0.0,0.0,1.13,0.0,0.61,0.0,0.26,0.0,0.0,0.67,1.19,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,-0.14,1.34,0.18,1.278,1.921,1.835
1171,-9999.0,POSCAR173237,-0.18,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,0.0,-0.47,0.0,0.0,0.0,0.88,0.66,0.0,0.0,-0.95,0.0,0.819,0.255,1.18,1.614,1.844
1172,-9999.0,POSCAR173408,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.81,0.0,0.91,0.0,0.0,-0.46,0.14,0.0,-0.53,0.0,0.0,0.658,0.076,0.505,1.571,1.827
1173,-9999.0,POSCAR173694,0.0,0.0,0.0,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.56,0.11,0.0,0.0,0.0,0.0,0.0,1.07,-0.5,0.45,0.788,0.238,0.831,1.472,1.854
1174,-9999.0,POSCAR174249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43,0.0,0.0,0.0,0.51,0.0,-0.22,-0.86,-0.1,0.0,0.44,-0.69,0.0,0.62,0.226,0.913,1.383,1.854
1175,-9999.0,POSCAR174392,0.0,0.0,-0.11,-0.34,0.0,0.74,0.0,-0.38,-0.88,-0.8,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672,0.092,0.916,1.579,1.856
1176,-9999.0,POSCAR174607,0.0,0.0,0.0,-1.06,1.11,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.89,-0.42,0.0,0.0,0.4,0.0,0.0,0.2,0.707,0.097,0.868,1.883,1.816
1177,-9999.0,POSCAR174938,0.47,-0.98,0.0,0.0,0.0,0.12,-0.26,0.0,0.0,0.2,-0.52,0.0,0.0,0.0,-1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.464,0.044,1.12,1.649,1.818
1178,-9999.0,POSCAR175307,0.0,0.0,0.0,0.0,0.0,0.56,-0.16,0.0,0.0,0.0,0.0,0.41,0.28,1.14,0.32,0.37,0.0,0.0,0.0,0.0,0.0,0.427,0.103,0.736,1.458,1.927
1179,-9999.0,POSCAR175356,0.0,0.0,0.0,0.0,0.0,0.0,-0.41,0.44,0.0,0.53,0.0,0.0,0.0,-0.28,0.59,0.0,0.0,0.35,0.0,0.0,0.32,0.432,0.088,0.987,1.138,1.854
1180,-9999.0,POSCAR175385,0.0,0.6,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,-0.42,0.0,-0.3,-0.51,-0.44,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.365,0.022,1.005,1.219,1.87
1181,-9999.0,POSCAR175976,0.0,0.0,0.0,0.0,0.54,0.0,0.43,0.0,0.29,0.0,-0.7,1.05,0.73,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.831,0.138,1.073,1.647,1.901
1182,-9999.0,POSCAR176527,0.0,0.0,0.0,-1.11,0.62,0.0,0.0,0.0,0.0,0.18,0.58,0.0,0.0,-0.09,-0.66,0.0,0.0,0.0,0.0,0.24,0.0,0.543,0.064,0.621,1.577,1.843
1183,-9999.0,POSCAR176660,0.57,0.0,-0.68,0.0,0.45,0.0,0.17,0.0,0.0,-0.6,0.36,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.454,0.038,0.596,1.26,1.807
1184,-9999.0,POSCAR176894,0.0,0.0,0.0,0.36,0.0,-0.15,0.62,0.0,0.0,0.0,-0.77,0.0,-0.6,-1.01,-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.118,0.645,1.798,1.895
1185,-9999.0,POSCAR177005,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,-0.48,0.74,0.0,0.0,0.43,0.0,0.0,0.0,-0.15,0.0,0.46,0.364,0.029,0.783,1.237,1.817
1186,-9999.0,POSCAR177124,-0.21,0.0,0.46,0.0,0.0,0.0,0.64,-1.04,0.0,0.0,0.0,0.23,0.57,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.605,0.113,0.508,1.49,1.823
1187,-9999.0,POSCAR177186,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,1.04,0.0,0.52,0.0,0.39,-0.5,0.0,0.0,0.0,0.0,-0.37,0.318,0.02,0.661,1.426,1.884
1188,-9999.0,POSCAR177389,0.0,0.26,0.0,0.0,0.0,1.15,-0.25,-1.11,0.44,0.0,0.0,-0.36,0.0,0.0,-1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.243,0.141,0.93,2.027,1.905
1189,-9999.0,POSCAR177637,0.0,0.0,0.0,0.0,0.0,-0.35,0.66,0.0,0.0,-0.27,0.64,0.0,0.0,0.72,-0.34,0.0,0.0,0.0,0.0,0.0,0.17,0.465,0.108,0.882,1.305,1.905
1190,-9999.0,POSCAR177697,0.54,0.0,0.0,0.0,0.0,0.0,-0.44,0.27,0.0,0.0,-1.1,0.0,-1.13,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,-0.15,0.455,0.085,0.471,1.758,1.85
1191,-9999.0,POSCAR177787,0.0,0.0,0.0,0.0,0.0,-0.14,0.0,0.0,0.18,0.0,0.0,-0.26,-0.96,-0.83,-0.94,0.0,0.52,0.0,0.0,0.0,0.0,0.288,0.023,0.649,1.698,1.835
1192,-9999.0,POSCAR178150,0.43,-0.81,0.0,0.0,0.27,-0.69,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,0.0,-0.43,0.0,0.0,0.0,0.0,0.0,0.627,0.111,0.45,1.358,1.856
1193,-9999.0,POSCAR178152,0.0,0.43,0.0,0.0,0.0,0.0,1.06,0.0,-0.93,0.0,0.82,0.0,0.75,0.0,0.0,0.23,0.0,0.0,0.0,0.0,-0.41,0.374,0.165,0.801,1.905,1.819
1194,-9999.0,POSCAR178157,0.0,0.0,0.0,0.27,0.66,0.0,0.0,0.12,-0.44,0.36,0.0,0.47,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845,0.053,0.642,1.265,1.901
1195,-9999.0,POSCAR178322,0.25,0.0,0.21,-0.31,0.0,0.0,0.0,0.46,0.0,-0.81,-0.42,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.066,0.941,1.24,1.868
1196,-9999.0,POSCAR178395,0.83,0.0,-0.23,0.0,0.0,0.0,-0.78,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,-0.7,0.61,0.0,0.855,0.222,0.647,1.774,1.801
1197,-9999.0,POSCAR178549,-1.16,0.93,-0.1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.59,0.37,0.0,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.398,0.02,0.647,1.694,1.83
1198,-9999.0,POSCAR178550,0.0,0.0,0.0,-0.09,-0.33,0.4,-0.71,0.0,0.0,0.0,-0.64,0.0,-0.69,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.656,0.115,0.526,1.343,1.877
1199,-9999.0,POSCAR178887,0.0,0.0,0.0,-0.3,-0.49,0.0,0.0,0.0,0.0,1.1,0.53,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.41,-0.15,0.0,0.535,0.079,0.867,1.497,1.831
1200,-9999.0,POSCAR179366,0.0,-0.21,0.0,0.56,0.0,0.0,0.0,-0.39,0.85,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.42,0.2,0.0,0.757,0.141,0.508,1.272,1.836
1201,-9999.0,POSCAR179484,-0.14,-0.86,0.0,0.0,0.79,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,0.97,-0.25,0.0,0.0,0.0,0.0,0.0,0.986,0.025,1.312,1.644,1.806
1202,-9999.0,POSCAR179689,0.0,0.0,0.0,0.0,0.0,0.82,0.0,-0.99,0.0,0.0,0.0,-0.72,0.0,0.28,0.43,-0.46,0.0,0.0,-0.07,0.0,0.0,0.202,0.089,0.753,1.628,1.894
1203,-9999.0,POSCAR180022,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,1.18,1.05,-1.09,0.0,0.0,-0.13,0.0,0.17,0.739,0.063,0.792,2.039,1.81
1204,-9999.0,POSCAR180238,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,-0.08,0.52,-0.65,1.03,0.91,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.143,0.961,1.909,1.804
1205,-9999.0,POSCAR180541,-0.59,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.88,-0.49,-0.43,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.308,0.072,0.888,1.471,1.858
1206,-9999.0,POSCAR180665,0.0,0.0,0.0,0.0,0.0,0.55,0.4,-0.85,0.0,0.0,0.0,0.54,0.0,0.26,0.0,0.0,0.54,0.0,0.0,-0.49,0.0,0.487,0.135,0.595,1.441,1.866
1207,-9999.0,POSCAR180806,0.0,0.0,-0.09,0.3,-0.27,0.0,0.0,0.0,0.86,0.0,-0.79,0.0,-0.46,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.821,0.124,0.792,1.645,1.811
1208,-9999.0,POSCAR180912,0.0,0.35,0.0,-0.59,0.0,-0.61,0.0,0.54,0.0,0.0,0.0,0.0,0.0,-0.38,0.64,0.0,0.0,0.0,0.0,0.0,0.38,0.581,0.103,0.927,1.354,1.856
1209,-9999.0,POSCAR181012,0.0,0.0,0.0,0.0,0.0,-0.38,-0.41,0.63,0.0,-0.31,0.0,0.0,-1.08,0.0,0.0,0.0,0.2,0.0,0.0,0.21,0.0,0.298,0.103,0.731,1.434,1.909
1210,-9999.0,POSCAR181054,0.0,0.0,0.52,-0.26,0.0,0.0,0.47,-0.25,0.0,0.0,1.03,-0.27,0.0,0.0,0.0,-0.38,0.0,0.0,0.0,0.0,0.0,0.42,0.09,0.758,1.378,1.85
1211,-9999.0,POSCAR181449,0.0,0.47,0.0,0.0,0.0,0.0,0.0,-0.21,0.0,0.0,0.0,0.0,0.0,-0.58,-0.45,0.38,0.0,0.0,0.57,-0.62,0.0,0.523,0.201,0.477,1.287,1.849
1212,-9999.0,POSCAR181811,-0.68,0.53,0.13,0.0,-0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.45,0.0,0.0,0.0,0.54,0.0,0.0,0.512,0.065,0.583,1.281,1.807
